"id"	"age"	"gender"	"education"	"marital_status"	"relationship"	"ethnicity"
"2337"	1161	53	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"2338"	1253	53	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"White"
"2339"	1292	53	"Male"	"1st to 4th"	"Married civ spouse"	"Husband"	"Black"
"2340"	1312	53	"Male"	"12th"	"Married spouse absent"	"Not in family"	"Other"
"2341"	1313	53	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Black"
"2342"	1317	53	"Male"	"9th"	"Married spouse absent"	"Unmarried"	"Black"
"2343"	1510	53	"Female"	"Bachelors"	"Married civ spouse"	"Wife"	"Asian Pac Islander"
"2344"	1537	53	"Female"	"5th to 6th"	"Married civ spouse"	"Other relative"	"White"
"2345"	1555	53	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"Other"
"2346"	1611	53	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"2347"	1640	53	"Male"	"1st to 4th"	"Married civ spouse"	"Husband"	"White"
"2348"	1654	53	"Male"	"Bachelors"	"Never married"	"Not in family"	"White"
"2349"	1867	53	"Male"	"1st to 4th"	"Married civ spouse"	"Husband"	"White"
"2350"	1887	53	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"2351"	1953	53	"Male"	"Some to college"	"Separated"	"Own child"	"White"
"2352"	2051	53	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2353"	2060	53	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"2354"	2180	53	"Female"	"Bachelors"	"Never married"	"Not in family"	"White"
"2355"	2233	53	"Male"	"Assoc to voc"	"Married civ spouse"	"Husband"	"White"
"2356"	2340	53	"Male"	"9th"	"Never married"	"Not in family"	"Black"
"2357"	2351	53	"Male"	"Masters"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2358"	2431	53	"Female"	"Bachelors"	"Divorced"	"Unmarried"	"White"
"2359"	2589	53	"Female"	"1st to 4th"	"Divorced"	"Unmarried"	"Black"
"2360"	2591	53	"Male"	"Assoc to voc"	"Separated"	"Not in family"	"White"
"2361"	2600	53	"Female"	"12th"	"Married civ spouse"	"Wife"	"White"
"2362"	2694	53	"Male"	"Prof to school"	"Never married"	"Not in family"	"Asian Pac Islander"
"2363"	5	54	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2364"	84	54	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"2365"	568	54	"Male"	"HS to grad"	"Divorced"	"Not in family"	"White"
"2366"	570	54	"Male"	"Prof to school"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2367"	615	54	"Male"	"Masters"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2368"	638	54	"Female"	"Some to college"	"Divorced"	"Not in family"	"White"
"2369"	692	54	"Female"	"Preschool"	"Married civ spouse"	"Wife"	"White"
"2370"	708	54	"Female"	"HS to grad"	"Separated"	"Unmarried"	"White"
"2371"	719	54	"Female"	"Masters"	"Married spouse absent"	"Not in family"	"Asian Pac Islander"
"2372"	871	54	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2373"	931	54	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"White"
"2374"	947	54	"Male"	"Masters"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2375"	976	54	"Male"	"Assoc to voc"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2376"	1017	54	"Female"	"Some to college"	"Never married"	"Not in family"	"White"
"2377"	1092	54	"Male"	"7th to 8th"	"Divorced"	"Not in family"	"White"
"2378"	1186	54	"Male"	"Some to college"	"Separated"	"Not in family"	"White"
"2379"	1213	54	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"2380"	1246	54	"Female"	"10th"	"Separated"	"Unmarried"	"White"
"2381"	1430	54	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2382"	1433	54	"Female"	"Some to college"	"Widowed"	"Unmarried"	"White"
"2383"	1745	54	"Male"	"1st to 4th"	"Married civ spouse"	"Husband"	"Black"
"2384"	1748	54	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"Black"
"2385"	1831	54	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"White"
"2386"	1874	54	"Female"	"HS to grad"	"Never married"	"Other relative"	"White"
"2387"	1950	54	"Female"	"Some to college"	"Divorced"	"Unmarried"	"White"
"2388"	1970	54	"Male"	"7th to 8th"	"Divorced"	"Not in family"	"White"
"2389"	1997	54	"Male"	"Preschool"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2390"	2004	54	"Female"	"5th to 6th"	"Married spouse absent"	"Unmarried"	"Black"
"2391"	2093	54	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Black"
"2392"	2127	54	"Male"	"5th to 6th"	"Married spouse absent"	"Unmarried"	"White"
"2393"	2190	54	"Male"	"Preschool"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2394"	2207	54	"Male"	"Assoc to acdm"	"Married civ spouse"	"Husband"	"White"
"2395"	2245	54	"Male"	"1st to 4th"	"Married civ spouse"	"Husband"	"White"
"2396"	2287	54	"Male"	"Assoc to voc"	"Married civ spouse"	"Husband"	"Black"
"2397"	2361	54	"Female"	"1st to 4th"	"Separated"	"Other relative"	"White"
"2398"	2376	54	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"2399"	2447	54	"Male"	"1st to 4th"	"Married civ spouse"	"Husband"	"White"
"2400"	2704	54	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2401"	189	55	"Male"	"Prof to school"	"Married civ spouse"	"Husband"	"White"
"2402"	203	55	"Female"	"HS to grad"	"Widowed"	"Not in family"	"White"
"2403"	681	55	"Female"	"HS to grad"	"Divorced"	"Not in family"	"White"
"2404"	841	55	"Female"	"1st to 4th"	"Divorced"	"Unmarried"	"White"
"2405"	874	55	"Female"	"Bachelors"	"Married spouse absent"	"Unmarried"	"White"
"2406"	877	55	"Male"	"Bachelors"	"Married civ spouse"	"Other relative"	"Asian Pac Islander"
"2407"	937	55	"Male"	"Assoc to voc"	"Married civ spouse"	"Husband"	"White"
"2408"	1013	55	"Male"	"HS to grad"	"Married spouse absent"	"Not in family"	"White"
"2409"	1019	55	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"White"
"2410"	1034	55	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"Black"
"2411"	1126	55	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"White"
"2412"	1251	55	"Female"	"HS to grad"	"Widowed"	"Not in family"	"White"
"2413"	1463	55	"Female"	"Bachelors"	"Divorced"	"Not in family"	"White"
"2414"	1499	55	"Male"	"9th"	"Married civ spouse"	"Other relative"	"Asian Pac Islander"
"2415"	1522	55	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"White"
"2416"	1783	55	"Male"	"HS to grad"	"Married civ spouse"	"Other relative"	"Asian Pac Islander"
"2417"	1790	55	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"White"
"2418"	1941	55	"Male"	"Doctorate"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2419"	2094	55	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"White"
"2420"	2251	55	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Other"
"2421"	2293	55	"Male"	"Assoc to voc"	"Married civ spouse"	"Husband"	"White"
"2422"	2303	55	"Female"	"Masters"	"Never married"	"Other relative"	"Asian Pac Islander"
"2423"	2577	55	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Black"
"2424"	2681	55	"Female"	"12th"	"Divorced"	"Not in family"	"White"
"2425"	12	56	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"2426"	35	56	"Male"	"Assoc to acdm"	"Married spouse absent"	"Not in family"	"White"
"2427"	80	56	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"2428"	278	56	"Male"	"12th"	"Married civ spouse"	"Husband"	"White"
"2429"	348	56	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"White"
"2430"	387	56	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"White"
"2431"	649	56	"Female"	"HS to grad"	"Widowed"	"Unmarried"	"White"
"2432"	705	56	"Female"	"HS to grad"	"Divorced"	"Unmarried"	"Black"
"2433"	749	56	"Female"	"7th to 8th"	"Widowed"	"Unmarried"	"Other"
"2434"	839	56	"Male"	"Doctorate"	"Married civ spouse"	"Not in family"	"Asian Pac Islander"
"2435"	899	56	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2436"	1009	56	"Male"	"10th"	"Married civ spouse"	"Husband"	"White"
"2437"	1204	56	"Male"	"7th to 8th"	"Divorced"	"Other relative"	"White"
"2438"	1259	56	"Male"	"7th to 8th"	"Married civ spouse"	"Husband"	"White"
"2439"	1461	56	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"2440"	1477	56	"Female"	"Some to college"	"Married civ spouse"	"Wife"	"White"
"2441"	1588	56	"Female"	"Some to college"	"Never married"	"Not in family"	"White"
"2442"	1599	56	"Female"	"Bachelors"	"Never married"	"Not in family"	"White"
"2443"	1618	56	"Female"	"Bachelors"	"Divorced"	"Unmarried"	"Black"
"2444"	1669	56	"Female"	"10th"	"Married civ spouse"	"Wife"	"Asian Pac Islander"
"2445"	1770	56	"Female"	"11th"	"Widowed"	"Unmarried"	"White"
"2446"	1829	56	"Female"	"7th to 8th"	"Divorced"	"Not in family"	"White"
"2447"	1840	56	"Male"	"Prof to school"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2448"	1943	56	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"Black"
"2449"	2037	56	"Female"	"Bachelors"	"Never married"	"Not in family"	"White"
"2450"	2077	56	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"White"
"2451"	2080	56	"Female"	"Some to college"	"Divorced"	"Not in family"	"White"
"2452"	2288	56	"Male"	"Masters"	"Married civ spouse"	"Husband"	"White"
"2453"	2421	56	"Male"	"9th"	"Married civ spouse"	"Other relative"	"White"
"2454"	2518	56	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2455"	149	57	"Female"	"Some to college"	"Never married"	"Other relative"	"Black"
"2456"	185	57	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"White"
"2457"	199	57	"Male"	"1st to 4th"	"Divorced"	"Unmarried"	"White"
"2458"	240	57	"Male"	"Prof to school"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2459"	374	57	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2460"	424	57	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"2461"	435	57	"Female"	"10th"	"Divorced"	"Other relative"	"White"
"2462"	446	57	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"White"
"2463"	560	57	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2464"	751	57	"Female"	"Some to college"	"Widowed"	"Unmarried"	"White"
"2465"	767	57	"Male"	"5th to 6th"	"Never married"	"Not in family"	"White"
"2466"	816	57	"Male"	"1st to 4th"	"Married civ spouse"	"Husband"	"Other"
"2467"	1022	57	"Male"	"9th"	"Married civ spouse"	"Husband"	"White"
"2468"	1028	57	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2469"	1116	57	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Black"
"2470"	1143	57	"Male"	"1st to 4th"	"Married civ spouse"	"Husband"	"White"
"2471"	1194	57	"Male"	"Assoc to acdm"	"Married civ spouse"	"Husband"	"White"
"2472"	1380	57	"Male"	"Masters"	"Never married"	"Not in family"	"White"
"2473"	1415	57	"Male"	"11th"	"Married spouse absent"	"Not in family"	"White"
"2474"	1429	57	"Male"	"Prof to school"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2475"	1431	57	"Male"	"HS to grad"	"Separated"	"Not in family"	"White"
"2476"	1439	57	"Male"	"Prof to school"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2477"	1496	57	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"2478"	1568	57	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"Other"
"2479"	1894	57	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"White"
"2480"	1960	57	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2481"	2063	57	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2482"	2229	57	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"2483"	2362	57	"Male"	"Doctorate"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2484"	2380	57	"Male"	"Doctorate"	"Married civ spouse"	"Husband"	"White"
"2485"	2386	57	"Female"	"7th to 8th"	"Married civ spouse"	"Wife"	"White"
"2486"	2475	57	"Female"	"1st to 4th"	"Widowed"	"Other relative"	"White"
"2487"	2554	57	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Other"
"2488"	2559	57	"Male"	"1st to 4th"	"Married civ spouse"	"Husband"	"White"
"2489"	2579	57	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"White"
"2490"	2612	57	"Male"	"1st to 4th"	"Married civ spouse"	"Husband"	"White"
"2491"	45	58	"Female"	"Some to college"	"Divorced"	"Unmarried"	"White"
"2492"	196	58	"Male"	"Doctorate"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2493"	245	58	"Male"	"Assoc to voc"	"Married civ spouse"	"Husband"	"White"
"2494"	363	58	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"White"
"2495"	434	58	"Male"	"HS to grad"	"Never married"	"Own child"	"White"
"2496"	448	58	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2497"	488	58	"Male"	"1st to 4th"	"Married civ spouse"	"Husband"	"White"
"2498"	494	58	"Male"	"10th"	"Never married"	"Not in family"	"White"
"2499"	537	58	"Female"	"HS to grad"	"Married civ spouse"	"Wife"	"White"
"2500"	611	58	"Female"	"HS to grad"	"Married spouse absent"	"Unmarried"	"Black"
"2501"	773	58	"Female"	"7th to 8th"	"Widowed"	"Other relative"	"White"
"2502"	810	58	"Female"	"5th to 6th"	"Divorced"	"Other relative"	"Black"
"2503"	1360	58	"Male"	"7th to 8th"	"Married civ spouse"	"Husband"	"White"
"2504"	1472	58	"Female"	"Assoc to acdm"	"Married civ spouse"	"Other relative"	"White"
"2505"	1501	58	"Male"	"HS to grad"	"Widowed"	"Unmarried"	"White"
"2506"	1850	58	"Male"	"Some to college"	"Divorced"	"Not in family"	"Other"
"2507"	1895	58	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2508"	1932	58	"Male"	"Masters"	"Married civ spouse"	"Husband"	"White"
"2509"	1946	58	"Female"	"Bachelors"	"Never married"	"Not in family"	"White"
"2510"	1952	58	"Female"	"HS to grad"	"Married civ spouse"	"Other relative"	"Asian Pac Islander"
"2511"	1958	58	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"White"
"2512"	2413	58	"Male"	"9th"	"Never married"	"Own child"	"White"
"2513"	2468	58	"Male"	"7th to 8th"	"Married civ spouse"	"Husband"	"White"
"2514"	2643	58	"Female"	"HS to grad"	"Separated"	"Unmarried"	"White"
"2515"	94	59	"Female"	"HS to grad"	"Widowed"	"Unmarried"	"White"
"2516"	407	59	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"2517"	497	59	"Male"	"1st to 4th"	"Married civ spouse"	"Husband"	"White"
"2518"	539	59	"Female"	"HS to grad"	"Married spouse absent"	"Unmarried"	"White"
"2519"	667	59	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"2520"	788	59	"Female"	"Some to college"	"Married civ spouse"	"Wife"	"White"
"2521"	844	59	"Female"	"10th"	"Widowed"	"Other relative"	"Asian Pac Islander"
"2522"	881	59	"Male"	"Preschool"	"Never married"	"Not in family"	"White"
"2523"	912	59	"Male"	"Prof to school"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2524"	968	59	"Female"	"HS to grad"	"Married civ spouse"	"Wife"	"Black"
"2525"	1083	59	"Female"	"Masters"	"Married civ spouse"	"Wife"	"Asian Pac Islander"
"2526"	1295	59	"Female"	"9th"	"Separated"	"Unmarried"	"White"
"2527"	1350	59	"Male"	"7th to 8th"	"Married civ spouse"	"Husband"	"White"
"2528"	1370	59	"Female"	"Some to college"	"Widowed"	"Not in family"	"White"
"2529"	1608	59	"Female"	"Some to college"	"Divorced"	"Not in family"	"White"
"2530"	1621	59	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"White"
"2531"	1854	59	"Male"	"10th"	"Married spouse absent"	"Not in family"	"Asian Pac Islander"
"2532"	1942	59	"Male"	"HS to grad"	"Divorced"	"Not in family"	"Asian Pac Islander"
"2533"	2098	59	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"White"
"2534"	2167	59	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"White"
"2535"	2169	59	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"White"
"2536"	2232	59	"Male"	"10th"	"Married civ spouse"	"Husband"	"White"
"2537"	2387	59	"Female"	"HS to grad"	"Married civ spouse"	"Wife"	"White"
"2538"	2406	59	"Male"	"HS to grad"	"Never married"	"Not in family"	"White"
"2539"	2499	59	"Female"	"Bachelors"	"Never married"	"Not in family"	"Black"
"2540"	2631	59	"Male"	"Masters"	"Married civ spouse"	"Husband"	"White"
"2541"	195	60	"Female"	"5th to 6th"	"Divorced"	"Not in family"	"White"
"2542"	391	60	"Female"	"Assoc to voc"	"Married civ spouse"	"Wife"	"White"
"2543"	461	60	"Male"	"HS to grad"	"Widowed"	"Not in family"	"White"
"2544"	591	60	"Female"	"7th to 8th"	"Divorced"	"Not in family"	"White"
"2545"	793	60	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"White"
"2546"	795	60	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2547"	1004	60	"Female"	"11th"	"Married civ spouse"	"Wife"	"Asian Pac Islander"
"2548"	1025	60	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"White"
"2549"	1053	60	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"White"
"2550"	1255	60	"Male"	"1st to 4th"	"Divorced"	"Not in family"	"Other"
"2551"	1294	60	"Female"	"Bachelors"	"Divorced"	"Not in family"	"White"
"2552"	1714	60	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2553"	1797	60	"Male"	"Some to college"	"Married civ spouse"	"Husband"	"White"
"2554"	1900	60	"Male"	"Assoc to acdm"	"Married civ spouse"	"Husband"	"White"
"2555"	1961	60	"Male"	"Masters"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2556"	2032	60	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2557"	2056	60	"Male"	"7th to 8th"	"Married civ spouse"	"Husband"	"White"
"2558"	2301	60	"Male"	"Prof to school"	"Married civ spouse"	"Husband"	"White"
"2559"	2437	60	"Male"	"1st to 4th"	"Married civ spouse"	"Husband"	"White"
"2560"	2606	60	"Male"	"Masters"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2561"	105	61	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"White"
"2562"	191	61	"Male"	"9th"	"Married civ spouse"	"Husband"	"Black"
"2563"	452	61	"Male"	"9th"	"Divorced"	"Not in family"	"White"
"2564"	688	61	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2565"	1129	61	"Female"	"HS to grad"	"Divorced"	"Not in family"	"White"
"2566"	1136	61	"Male"	"7th to 8th"	"Married civ spouse"	"Husband"	"White"
"2567"	1184	61	"Female"	"HS to grad"	"Never married"	"Unmarried"	"White"
"2568"	1263	61	"Female"	"5th to 6th"	"Married civ spouse"	"Other relative"	"White"
"2569"	1332	61	"Male"	"7th to 8th"	"Married spouse absent"	"Not in family"	"White"
"2570"	1762	61	"Male"	"Preschool"	"Married spouse absent"	"Not in family"	"Asian Pac Islander"
"2571"	1926	61	"Female"	"12th"	"Widowed"	"Unmarried"	"White"
"2572"	1949	61	"Male"	"Doctorate"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2573"	2105	61	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Black"
"2574"	2238	61	"Female"	"HS to grad"	"Divorced"	"Not in family"	"Asian Pac Islander"
"2575"	2286	61	"Male"	"Masters"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2576"	2309	61	"Male"	"7th to 8th"	"Married civ spouse"	"Husband"	"White"
"2577"	2337	61	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"White"
"2578"	2479	61	"Male"	"1st to 4th"	"Married civ spouse"	"Husband"	"White"
"2579"	2517	61	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2580"	2525	61	"Male"	"12th"	"Married civ spouse"	"Husband"	"White"
"2581"	2542	61	"Male"	"1st to 4th"	"Married civ spouse"	"Husband"	"White"
"2582"	126	62	"Male"	"7th to 8th"	"Married civ spouse"	"Husband"	"White"
"2583"	500	62	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"White"
"2584"	944	62	"Female"	"HS to grad"	"Widowed"	"Not in family"	"White"
"2585"	1059	62	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2586"	1063	62	"Male"	"12th"	"Married civ spouse"	"Husband"	"White"
"2587"	1205	62	"Female"	"HS to grad"	"Widowed"	"Not in family"	"White"
"2588"	1322	62	"Male"	"Masters"	"Married civ spouse"	"Husband"	"White"
"2589"	1603	62	"Female"	"Doctorate"	"Widowed"	"Unmarried"	"White"
"2590"	1719	62	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2591"	1858	62	"Female"	"9th"	"Never married"	"Unmarried"	"White"
"2592"	1988	62	"Male"	"12th"	"Divorced"	"Not in family"	"White"
"2593"	2000	62	"Female"	"7th to 8th"	"Divorced"	"Unmarried"	"White"
"2594"	2208	62	"Male"	"5th to 6th"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2595"	2302	62	"Male"	"Masters"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2596"	2666	62	"Male"	"Assoc to voc"	"Married civ spouse"	"Husband"	"White"
"2597"	100	63	"Female"	"1st to 4th"	"Widowed"	"Unmarried"	"White"
"2598"	283	63	"Male"	"12th"	"Married civ spouse"	"Husband"	"White"
"2599"	606	63	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2600"	608	63	"Male"	"HS to grad"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2601"	747	63	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"Asian Pac Islander"
"2602"	851	63	"Male"	"Bachelors"	"Married civ spouse"	"Husband"	"White"
